timestamp,event_type,details
2025-06-04T15:35:14.991767700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051149917532 }, name: None, event_type: MouseMove { x: 997.0, y: 244.0 } }"
2025-06-04T15:35:14.995760600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051149957457 }, name: None, event_type: MouseMove { x: 993.0, y: 239.0 } }"
2025-06-04T15:35:14.999737800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051149997239 }, name: None, event_type: MouseMove { x: 989.0, y: 234.0 } }"
2025-06-04T15:35:15.003790900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150037748 }, name: None, event_type: MouseMove { x: 985.0, y: 228.0 } }"
2025-06-04T15:35:15.007734500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150077203 }, name: None, event_type: MouseMove { x: 981.0, y: 222.0 } }"
2025-06-04T15:35:15.011771100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150117558 }, name: None, event_type: MouseMove { x: 977.0, y: 216.0 } }"
2025-06-04T15:35:15.015738600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150157227 }, name: None, event_type: MouseMove { x: 972.0, y: 210.0 } }"
2025-06-04T15:35:15.019761900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150197468 }, name: None, event_type: MouseMove { x: 968.0, y: 204.0 } }"
2025-06-04T15:35:15.023770700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150237549 }, name: None, event_type: MouseMove { x: 963.0, y: 198.0 } }"
2025-06-04T15:35:15.027738+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150277222 }, name: None, event_type: MouseMove { x: 959.0, y: 192.0 } }"
2025-06-04T15:35:15.031745400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150317289 }, name: None, event_type: MouseMove { x: 955.0, y: 186.0 } }"
2025-06-04T15:35:15.035751400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150357362 }, name: None, event_type: MouseMove { x: 950.0, y: 181.0 } }"
2025-06-04T15:35:15.037736700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150377220 }, name: None, event_type: MouseMove { x: 945.0, y: 175.0 } }"
2025-06-04T15:35:15.041748900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150417350 }, name: None, event_type: MouseMove { x: 940.0, y: 169.0 } }"
2025-06-04T15:35:15.045734700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150457203 }, name: None, event_type: MouseMove { x: 936.0, y: 163.0 } }"
2025-06-04T15:35:15.049746400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150497332 }, name: None, event_type: MouseMove { x: 932.0, y: 158.0 } }"
2025-06-04T15:35:15.053767900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150537527 }, name: None, event_type: MouseMove { x: 929.0, y: 153.0 } }"
2025-06-04T15:35:15.057762800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150577484 }, name: None, event_type: MouseMove { x: 925.0, y: 149.0 } }"
2025-06-04T15:35:15.061768100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150617524 }, name: None, event_type: MouseMove { x: 922.0, y: 144.0 } }"
2025-06-04T15:35:15.065782600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150657686 }, name: None, event_type: MouseMove { x: 920.0, y: 142.0 } }"
2025-06-04T15:35:15.069738100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150697238 }, name: None, event_type: MouseMove { x: 919.0, y: 140.0 } }"
2025-06-04T15:35:15.073749800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150737357 }, name: None, event_type: MouseMove { x: 919.0, y: 138.0 } }"
2025-06-04T15:35:15.077751500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150777368 }, name: None, event_type: MouseMove { x: 916.0, y: 136.0 } }"
2025-06-04T15:35:15.081745800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150817289 }, name: None, event_type: MouseMove { x: 915.0, y: 134.0 } }"
2025-06-04T15:35:15.085758300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150857433 }, name: None, event_type: MouseMove { x: 914.0, y: 132.0 } }"
2025-06-04T15:35:15.089747800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150897332 }, name: None, event_type: MouseMove { x: 913.0, y: 130.0 } }"
2025-06-04T15:35:15.093747400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150937335 }, name: None, event_type: MouseMove { x: 912.0, y: 128.0 } }"
2025-06-04T15:35:15.097776500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051150977618 }, name: None, event_type: MouseMove { x: 910.0, y: 127.0 } }"
2025-06-04T15:35:15.101745900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051151017302 }, name: None, event_type: MouseMove { x: 910.0, y: 126.0 } }"
2025-06-04T15:35:15.105736200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051151057215 }, name: None, event_type: MouseMove { x: 909.0, y: 124.0 } }"
2025-06-04T15:35:15.107752700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051151077381 }, name: None, event_type: MouseMove { x: 908.0, y: 121.0 } }"
2025-06-04T15:35:15.111747700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051151117322 }, name: None, event_type: MouseMove { x: 907.0, y: 119.0 } }"
2025-06-04T15:35:15.115790600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051151157761 }, name: None, event_type: MouseMove { x: 907.0, y: 118.0 } }"
2025-06-04T15:35:15.121728+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051151217144 }, name: None, event_type: MouseMove { x: 906.0, y: 116.0 } }"
2025-06-04T15:35:15.127741400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051151277185 }, name: None, event_type: MouseMove { x: 905.0, y: 113.0 } }"
2025-06-04T15:35:15.135765500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051151357483 }, name: None, event_type: MouseMove { x: 904.0, y: 112.0 } }"
2025-06-04T15:35:15.143757400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051151437413 }, name: None, event_type: MouseMove { x: 904.0, y: 111.0 } }"
2025-06-04T15:35:15.163821+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051151638037 }, name: None, event_type: MouseMove { x: 904.0, y: 111.0 } }"
2025-06-04T15:35:15.175729700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051151757156 }, name: None, event_type: MouseMove { x: 904.0, y: 110.0 } }"
2025-06-04T15:35:15.321760900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051153217453 }, name: None, event_type: MouseMove { x: 903.0, y: 109.0 } }"
2025-06-04T15:35:15.329791300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051153297757 }, name: None, event_type: MouseMove { x: 903.0, y: 109.0 } }"
2025-06-04T15:35:15.333790500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051153337764 }, name: None, event_type: MouseMove { x: 902.0, y: 109.0 } }"
2025-06-04T15:35:15.337772200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051153377564 }, name: None, event_type: MouseMove { x: 900.0, y: 109.0 } }"
2025-06-04T15:35:15.341734200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051153417186 }, name: None, event_type: MouseMove { x: 899.0, y: 109.0 } }"
2025-06-04T15:35:15.345743100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051153457274 }, name: None, event_type: MouseMove { x: 898.0, y: 109.0 } }"
2025-06-04T15:35:15.353766300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051153537513 }, name: None, event_type: MouseMove { x: 896.0, y: 109.0 } }"
2025-06-04T15:35:15.369904900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051153698885 }, name: None, event_type: MouseMove { x: 895.0, y: 109.0 } }"
2025-06-04T15:35:15.399764500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051153997502 }, name: None, event_type: MouseMove { x: 894.0, y: 109.0 } }"
2025-06-04T15:35:15.423748400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051154237334 }, name: None, event_type: MouseMove { x: 893.0, y: 109.0 } }"
2025-06-04T15:35:15.679914900+05:30,MouseDown,"Event { time: SystemTime { intervals: 133935051156799020 }, name: None, event_type: ButtonPress(Left) }"
2025-06-04T15:35:15.765918500+05:30,MouseUp,"Event { time: SystemTime { intervals: 133935051157659040 }, name: None, event_type: ButtonRelease(Left) }"
2025-06-04T15:35:15.905744800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051159057266 }, name: None, event_type: MouseMove { x: 892.0, y: 109.0 } }"
2025-06-04T15:35:15.909740800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051159097257 }, name: None, event_type: MouseMove { x: 892.0, y: 109.0 } }"
2025-06-04T15:35:15.913783+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051159137664 }, name: None, event_type: MouseMove { x: 890.0, y: 108.0 } }"
2025-06-04T15:35:15.917776500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051159177597 }, name: None, event_type: MouseMove { x: 890.0, y: 107.0 } }"
2025-06-04T15:35:15.921749400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051159217352 }, name: None, event_type: MouseMove { x: 890.0, y: 107.0 } }"
2025-06-04T15:35:15.929766800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051159297513 }, name: None, event_type: MouseMove { x: 890.0, y: 105.0 } }"
2025-06-04T15:35:15.945763200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051159457481 }, name: None, event_type: MouseMove { x: 890.0, y: 104.0 } }"
2025-06-04T15:35:15.957754400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051159577391 }, name: None, event_type: MouseMove { x: 890.0, y: 103.0 } }"
2025-06-04T15:35:15.971732600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051159717185 }, name: None, event_type: MouseMove { x: 890.0, y: 102.0 } }"
2025-06-04T15:35:15.987752200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051159877361 }, name: None, event_type: MouseMove { x: 889.0, y: 100.0 } }"
2025-06-04T15:35:15.995746900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051159957330 }, name: None, event_type: MouseMove { x: 889.0, y: 100.0 } }"
2025-06-04T15:35:16.115875500+05:30,MouseDown,"Event { time: SystemTime { intervals: 133935051161158626 }, name: None, event_type: ButtonPress(Left) }"
2025-06-04T15:35:16.217939100+05:30,MouseUp,"Event { time: SystemTime { intervals: 133935051162179261 }, name: None, event_type: ButtonRelease(Left) }"
2025-06-04T15:35:16.295752800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051162957382 }, name: None, event_type: MouseMove { x: 889.0, y: 100.0 } }"
2025-06-04T15:35:16.299736300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051162997213 }, name: None, event_type: MouseMove { x: 889.0, y: 100.0 } }"
2025-06-04T15:35:16.303748300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163037329 }, name: None, event_type: MouseMove { x: 889.0, y: 102.0 } }"
2025-06-04T15:35:16.311736+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163117211 }, name: None, event_type: MouseMove { x: 889.0, y: 103.0 } }"
2025-06-04T15:35:16.315724+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163157094 }, name: None, event_type: MouseMove { x: 889.0, y: 104.0 } }"
2025-06-04T15:35:16.323753300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163237297 }, name: None, event_type: MouseMove { x: 889.0, y: 105.0 } }"
2025-06-04T15:35:16.325739300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163257250 }, name: None, event_type: MouseMove { x: 889.0, y: 107.0 } }"
2025-06-04T15:35:16.329735300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163297208 }, name: None, event_type: MouseMove { x: 889.0, y: 108.0 } }"
2025-06-04T15:35:16.333749900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163337333 }, name: None, event_type: MouseMove { x: 889.0, y: 110.0 } }"
2025-06-04T15:35:16.337742700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163377274 }, name: None, event_type: MouseMove { x: 889.0, y: 112.0 } }"
2025-06-04T15:35:16.341750700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163417364 }, name: None, event_type: MouseMove { x: 889.0, y: 114.0 } }"
2025-06-04T15:35:16.345752400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163457366 }, name: None, event_type: MouseMove { x: 889.0, y: 116.0 } }"
2025-06-04T15:35:16.349751400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163497361 }, name: None, event_type: MouseMove { x: 890.0, y: 119.0 } }"
2025-06-04T15:35:16.353741200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163537265 }, name: None, event_type: MouseMove { x: 891.0, y: 121.0 } }"
2025-06-04T15:35:16.357742+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163577270 }, name: None, event_type: MouseMove { x: 892.0, y: 125.0 } }"
2025-06-04T15:35:16.361773200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163617589 }, name: None, event_type: MouseMove { x: 892.0, y: 128.0 } }"
2025-06-04T15:35:16.365729800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163657154 }, name: None, event_type: MouseMove { x: 893.0, y: 133.0 } }"
2025-06-04T15:35:16.369756200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163697406 }, name: None, event_type: MouseMove { x: 895.0, y: 138.0 } }"
2025-06-04T15:35:16.373738500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163737235 }, name: None, event_type: MouseMove { x: 896.0, y: 144.0 } }"
2025-06-04T15:35:16.377734300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163777189 }, name: None, event_type: MouseMove { x: 898.0, y: 150.0 } }"
2025-06-04T15:35:16.381724900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163817105 }, name: None, event_type: MouseMove { x: 900.0, y: 157.0 } }"
2025-06-04T15:35:16.385757100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163857427 }, name: None, event_type: MouseMove { x: 902.0, y: 163.0 } }"
2025-06-04T15:35:16.389735+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163897213 }, name: None, event_type: MouseMove { x: 904.0, y: 170.0 } }"
2025-06-04T15:35:16.393762300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163937478 }, name: None, event_type: MouseMove { x: 907.0, y: 177.0 } }"
2025-06-04T15:35:16.395743900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163957300 }, name: None, event_type: MouseMove { x: 910.0, y: 186.0 } }"
2025-06-04T15:35:16.399734900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051163997198 }, name: None, event_type: MouseMove { x: 912.0, y: 196.0 } }"
2025-06-04T15:35:16.403759700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051164037450 }, name: None, event_type: MouseMove { x: 914.0, y: 206.0 } }"
2025-06-04T15:35:16.407726400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051164077121 }, name: None, event_type: MouseMove { x: 918.0, y: 213.0 } }"
2025-06-04T15:35:16.411757600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051164117427 }, name: None, event_type: MouseMove { x: 923.0, y: 220.0 } }"
2025-06-04T15:35:16.415771500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051164157573 }, name: None, event_type: MouseMove { x: 927.0, y: 227.0 } }"
2025-06-04T15:35:16.419768700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051164197537 }, name: None, event_type: MouseMove { x: 931.0, y: 235.0 } }"
2025-06-04T15:35:16.423732700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051164237185 }, name: None, event_type: MouseMove { x: 935.0, y: 241.0 } }"
2025-06-04T15:35:16.427732900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051164277187 }, name: None, event_type: MouseMove { x: 939.0, y: 247.0 } }"
2025-06-04T15:35:16.431756500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051164317431 }, name: None, event_type: MouseMove { x: 943.0, y: 253.0 } }"
2025-06-04T15:35:16.435736400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051164357217 }, name: None, event_type: MouseMove { x: 947.0, y: 257.0 } }"
2025-06-04T15:35:16.439752600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051164397367 }, name: None, event_type: MouseMove { x: 949.0, y: 261.0 } }"
2025-06-04T15:35:16.443771800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051164437564 }, name: None, event_type: MouseMove { x: 951.0, y: 263.0 } }"
2025-06-04T15:35:16.447746200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051164477312 }, name: None, event_type: MouseMove { x: 952.0, y: 265.0 } }"
2025-06-04T15:35:16.451749+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051164517346 }, name: None, event_type: MouseMove { x: 953.0, y: 267.0 } }"
2025-06-04T15:35:16.455762400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051164557476 }, name: None, event_type: MouseMove { x: 954.0, y: 268.0 } }"
2025-06-04T15:35:16.459747200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051164597334 }, name: None, event_type: MouseMove { x: 954.0, y: 269.0 } }"
2025-06-04T15:35:16.473765700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051164737504 }, name: None, event_type: MouseMove { x: 956.0, y: 269.0 } }"
2025-06-04T15:35:16.485728200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051164857129 }, name: None, event_type: MouseMove { x: 957.0, y: 270.0 } }"
2025-06-04T15:35:16.489739800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051164897252 }, name: None, event_type: MouseMove { x: 958.0, y: 270.0 } }"
2025-06-04T15:35:16.493728700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051164937137 }, name: None, event_type: MouseMove { x: 958.0, y: 270.0 } }"
2025-06-04T15:35:16.501730200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165017144 }, name: None, event_type: MouseMove { x: 959.0, y: 270.0 } }"
2025-06-04T15:35:16.509771300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165097546 }, name: None, event_type: MouseMove { x: 961.0, y: 270.0 } }"
2025-06-04T15:35:16.521739+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165217251 }, name: None, event_type: MouseMove { x: 962.0, y: 270.0 } }"
2025-06-04T15:35:16.525743900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165257286 }, name: None, event_type: MouseMove { x: 962.0, y: 270.0 } }"
2025-06-04T15:35:16.529740700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165297259 }, name: None, event_type: MouseMove { x: 962.0, y: 270.0 } }"
2025-06-04T15:35:16.533744+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165337294 }, name: None, event_type: MouseMove { x: 962.0, y: 270.0 } }"
2025-06-04T15:35:16.537768600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165377434 }, name: None, event_type: MouseMove { x: 962.0, y: 268.0 } }"
2025-06-04T15:35:16.539735+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165397205 }, name: None, event_type: MouseMove { x: 962.0, y: 266.0 } }"
2025-06-04T15:35:16.543727900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165437132 }, name: None, event_type: MouseMove { x: 962.0, y: 266.0 } }"
2025-06-04T15:35:16.547775200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165477595 }, name: None, event_type: MouseMove { x: 961.0, y: 264.0 } }"
2025-06-04T15:35:16.551759700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165517431 }, name: None, event_type: MouseMove { x: 960.0, y: 263.0 } }"
2025-06-04T15:35:16.555785700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165557701 }, name: None, event_type: MouseMove { x: 960.0, y: 262.0 } }"
2025-06-04T15:35:16.559775900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165597614 }, name: None, event_type: MouseMove { x: 959.0, y: 261.0 } }"
2025-06-04T15:35:16.563772100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165637088 }, name: None, event_type: MouseMove { x: 958.0, y: 260.0 } }"
2025-06-04T15:35:16.568860500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165688360 }, name: None, event_type: MouseMove { x: 958.0, y: 259.0 } }"
2025-06-04T15:35:16.571763100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165717483 }, name: None, event_type: MouseMove { x: 958.0, y: 258.0 } }"
2025-06-04T15:35:16.575762500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165757477 }, name: None, event_type: MouseMove { x: 958.0, y: 257.0 } }"
2025-06-04T15:35:16.579755100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165797407 }, name: None, event_type: MouseMove { x: 958.0, y: 255.0 } }"
2025-06-04T15:35:16.584017100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165839899 }, name: None, event_type: MouseMove { x: 958.0, y: 254.0 } }"
2025-06-04T15:35:16.587746300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165877319 }, name: None, event_type: MouseMove { x: 958.0, y: 251.0 } }"
2025-06-04T15:35:16.591735300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165917193 }, name: None, event_type: MouseMove { x: 958.0, y: 248.0 } }"
2025-06-04T15:35:16.595745200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165957301 }, name: None, event_type: MouseMove { x: 958.0, y: 245.0 } }"
2025-06-04T15:35:16.599766800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051165997507 }, name: None, event_type: MouseMove { x: 958.0, y: 242.0 } }"
2025-06-04T15:35:16.603731400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166037169 }, name: None, event_type: MouseMove { x: 958.0, y: 238.0 } }"
2025-06-04T15:35:16.607736800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166077216 }, name: None, event_type: MouseMove { x: 958.0, y: 235.0 } }"
2025-06-04T15:35:16.609744100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166097292 }, name: None, event_type: MouseMove { x: 958.0, y: 233.0 } }"
2025-06-04T15:35:16.613733800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166137170 }, name: None, event_type: MouseMove { x: 958.0, y: 230.0 } }"
2025-06-04T15:35:16.617757100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166177435 }, name: None, event_type: MouseMove { x: 958.0, y: 227.0 } }"
2025-06-04T15:35:16.621766300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166217501 }, name: None, event_type: MouseMove { x: 958.0, y: 224.0 } }"
2025-06-04T15:35:16.625742900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166257277 }, name: None, event_type: MouseMove { x: 958.0, y: 221.0 } }"
2025-06-04T15:35:16.629733900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166297182 }, name: None, event_type: MouseMove { x: 958.0, y: 219.0 } }"
2025-06-04T15:35:16.636416300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166364014 }, name: None, event_type: MouseMove { x: 958.0, y: 216.0 } }"
2025-06-04T15:35:16.637734300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166377205 }, name: None, event_type: MouseMove { x: 959.0, y: 213.0 } }"
2025-06-04T15:35:16.641776+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166417490 }, name: None, event_type: MouseMove { x: 959.0, y: 210.0 } }"
2025-06-04T15:35:16.645773800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166457571 }, name: None, event_type: MouseMove { x: 960.0, y: 208.0 } }"
2025-06-04T15:35:16.649746500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166497323 }, name: None, event_type: MouseMove { x: 961.0, y: 206.0 } }"
2025-06-04T15:35:16.653724200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166537093 }, name: None, event_type: MouseMove { x: 962.0, y: 203.0 } }"
2025-06-04T15:35:16.657749400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166577351 }, name: None, event_type: MouseMove { x: 962.0, y: 200.0 } }"
2025-06-04T15:35:16.661721800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166617060 }, name: None, event_type: MouseMove { x: 963.0, y: 198.0 } }"
2025-06-04T15:35:16.665735700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166657214 }, name: None, event_type: MouseMove { x: 964.0, y: 196.0 } }"
2025-06-04T15:35:16.669728800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166697139 }, name: None, event_type: MouseMove { x: 964.0, y: 195.0 } }"
2025-06-04T15:35:16.673736600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166737226 }, name: None, event_type: MouseMove { x: 966.0, y: 194.0 } }"
2025-06-04T15:35:16.677741100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166777267 }, name: None, event_type: MouseMove { x: 966.0, y: 193.0 } }"
2025-06-04T15:35:16.681804500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166817891 }, name: None, event_type: MouseMove { x: 967.0, y: 192.0 } }"
2025-06-04T15:35:16.683736300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166837234 }, name: None, event_type: MouseMove { x: 968.0, y: 190.0 } }"
2025-06-04T15:35:16.687739700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051166877258 }, name: None, event_type: MouseMove { x: 968.0, y: 190.0 } }"
2025-06-04T15:35:16.773766600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051167737515 }, name: None, event_type: MouseMove { x: 1104.0, y: 420.0 } }"
2025-06-04T15:35:16.781727900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051167817125 }, name: None, event_type: MouseMove { x: 1104.0, y: 420.0 } }"
2025-06-04T15:35:16.785760300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051167857463 }, name: None, event_type: MouseMove { x: 1103.0, y: 420.0 } }"
2025-06-04T15:35:16.793741800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051167937280 }, name: None, event_type: MouseMove { x: 1101.0, y: 420.0 } }"
2025-06-04T15:35:16.797752900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051167977385 }, name: None, event_type: MouseMove { x: 1100.0, y: 420.0 } }"
2025-06-04T15:35:16.806003800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051168059881 }, name: None, event_type: MouseMove { x: 1099.0, y: 420.0 } }"
2025-06-04T15:35:16.806193200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051168061849 }, name: None, event_type: MouseMove { x: 1097.0, y: 421.0 } }"
2025-06-04T15:35:16.809755+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051168097406 }, name: None, event_type: MouseMove { x: 1097.0, y: 421.0 } }"
2025-06-04T15:35:16.813731200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051168137155 }, name: None, event_type: MouseMove { x: 1096.0, y: 421.0 } }"
2025-06-04T15:35:16.817742700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051168177286 }, name: None, event_type: MouseMove { x: 1094.0, y: 422.0 } }"
